miRBase,CID,Correlation
MIMAT0000068,9064,0
MIMAT0000432,8490,0
MIMAT0000785,443586,0
MIMAT0005584,23973,0
MIMAT0000570,445858,0
MIMAT0003179,5206,0
MIMAT0000560,6440495,0
MIMAT0000415,3385,0
MIMAT0000159,702,0
MIMAT0000436,97226,0
MIMAT0004556,5793,0
MIMAT0001868,3220,0
MIMAT0000891,448537,0
MIMAT0012735,448537,0
MIMAT0000428,74483,0
MIMAT0003320,119307,0
MIMAT0000379,451668,0
MIMAT0000162,969516,0
MIMAT0003393,216239,0
MIMAT0004841,3385,0
MIMAT0001275,97226,0
MIMAT0003470,3229,0
MIMAT0001020,3496,0
MIMAT0000385,2907,0
MIMAT0003376,5394,0
MIMAT0003321,60700,0
MIMAT0026720,14888,0
MIMAT0000232,5793,0
MIMAT0000833,5311,0
MIMAT0000860,6410,0
MIMAT0000122,16078949,0
MIMAT0000386,74483,0
MIMAT0000067,443586,0
MIMAT0003485,74483,0
MIMAT0004597,60823,0
MIMAT0000877,3121,0
MIMAT0004640,6623,0
MIMAT0003213,23973,0
MIMAT0000265,1674,0
MIMAT0000686,10621,0
MIMAT0000533,3779,0
MIMAT0000209,119307,0
MIMAT0004563,5280795,0
MIMAT0001817,969516,0
MIMAT0004646,31703,0
MIMAT0004687,8490,0
MIMAT0000124,444732,0
MIMAT0000805,8490,0
MIMAT0004640,14888,0
MIMAT0000123,5280896,0
MIMAT0000076,5311,0
MIMAT0002016,5943,0
MIMAT0000752,60700,0
MIMAT0004683,969516,0
MIMAT0000571,5280343,0
MIMAT0000226,210332,0
MIMAT0003122,3496,0
MIMAT0011160,97226,0
MIMAT0006588,210332,0
MIMAT0001545,31401,0
MIMAT0003765,5073,0
MIMAT0000281,6036,0
MIMAT0003210,60823,0
MIMAT0001840,4091,0
MIMAT0014990,3385,0
MIMAT0001279,16078949,0
MIMAT0000093,446220,0
MIMAT0000213,5757,0
MIMAT0000612,5793,0
MIMAT0004704,60823,0
MIMAT0016889,14888,0
MIMAT0000784,5280795,0
MIMAT0004534,702,0
MIMAT0000552,5280343,0
MIMAT0004882,3496,0
MIMAT0003180,3779,0
MIMAT0004700,23973,0
MIMAT0000612,451668,0
MIMAT0000082,119307,0
MIMAT0001536,3220,0
MIMAT0000707,3385,0
MIMAT0005442,5283344,0
MIMAT0000264,5206,0
MIMAT0004810,3779,0
MIMAT0000457,444732,0
MIMAT0001413,74483,0
MIMAT0000524,5793,0
MIMAT0000096,8029,0
MIMAT0000418,443586,0
MIMAT0000096,3121,0
MIMAT0000243,9064,0
MIMAT0000259,31401,0
MIMAT0003338,2375,0
MIMAT0002848,4624,0
MIMAT0000535,5743,0
MIMAT0000281,54670067,0
MIMAT0003482,5757,0
MIMAT0003289,9064,0
MIMAT0000254,451668,0
MIMAT0002821,5793,0
MIMAT0003202,448537,0
MIMAT0000076,8490,0
MIMAT0004762,445154,0
MIMAT0005627,216326,0
MIMAT0019876,444732,0
MIMAT0000578,444732,0
MIMAT0000649,3385,0
MIMAT0004631,448537,0
MIMAT0000278,5757,0
MIMAT0002881,210332,0
MIMAT0003286,60750,0
MIMAT0004616,5943,0
MIMAT0004595,4946,0
MIMAT0001835,148124,0
MIMAT0000422,448537,0
MIMAT0000243,54670067,0
MIMAT0000663,2336,0
MIMAT0000270,3779,0
MIMAT0000367,8029,0
MIMAT0001629,3229,0
MIMAT0000686,448537,0
MIMAT0024890,5793,0
MIMAT0000934,60700,0
MIMAT0000422,16078949,0
MIMAT0004595,15625,0
MIMAT0000376,6410,0
MIMAT0000430,443586,0
MIMAT0004747,443586,0
MIMAT0000689,443586,0
MIMAT0000680,5943,0
MIMAT0000752,5793,0
MIMAT0005853,5757,0
MIMAT0004946,8490,0
MIMAT0003884,712,0
MIMAT0000092,210332,0
MIMAT0000817,6089,0
MIMAT0000894,5280795,0
MIMAT0000264,2995,0
MIMAT0000138,108065,0
MIMAT0000885,5743,0
MIMAT0000080,74483,0
MIMAT0003385,6001,0
MIMAT0005847,3385,0
MIMAT0005844,3385,0
MIMAT0000797,712,0
MIMAT0000136,24360,0
MIMAT0000089,16078949,0
MIMAT0001830,443586,0
MIMAT0000684,216326,0
MIMAT0000539,444732,0
MIMAT0000569,712,0
MIMAT0000154,442428,0
MIMAT0000456,443586,0
MIMAT0018110,5757,0
MIMAT0018943,229455,0
MIMAT0004882,448537,0
MIMAT0004674,3220,0
MIMAT0003885,445154,0
MIMAT0004814,210332,0
MIMAT0000250,451668,0
MIMAT0000531,444795,0
MIMAT0000385,56843276,0
MIMAT0003315,3229,0
MIMAT0000646,8490,0
MIMAT0000868,5311,0
MIMAT0014998,5757,0
MIMAT0004238,3385,0
MIMAT0018356,3229,0
MIMAT0004524,10836,0
MIMAT0000450,6036,0
MIMAT0000098,9064,0
MIMAT0000866,210332,0
MIMAT0003315,5793,0
MIMAT0003165,5281004,0
MIMAT0000605,3220,0
MIMAT0003728,6623,0
MIMAT0000449,443586,0
MIMAT0000898,3385,0
MIMAT0004810,74483,0
MIMAT0003211,448537,0
MIMAT0019926,702,0
MIMAT0003389,47725,0
MIMAT0005635,6089,0
MIMAT0000318,60750,0
MIMAT0003885,444254,0
MIMAT0004602,5793,0
MIMAT0001764,6623,0
MIMAT0000081,3220,0
MIMAT0003376,444732,0
MIMAT0004856,2662,0
MIMAT0000784,6440495,0
MIMAT0000318,3229,0
MIMAT0000236,451668,0
MIMAT0000076,12967,0
MIMAT0002111,4946,0
MIMAT0000076,60852,0
MIMAT0000134,712,0
MIMAT0000062,443586,0
MIMAT0000218,5943,0
MIMAT0000578,702,0
MIMAT0000067,6036,0
MIMAT0000076,1832,0
MIMAT0001846,3229,0
MIMAT0004623,5281004,0
MIMAT0000810,448537,0
MIMAT0000875,5793,0
MIMAT0004812,74483,0
MIMAT0000100,5281004,0
MIMAT0000381,14888,0
MIMAT0000074,443586,0
MIMAT0000415,4946,0
MIMAT0000529,31703,0
MIMAT0003180,8490,0
MIMAT0015057,3779,0
MIMAT0005572,216239,0
MIMAT0000903,712,0
MIMAT0000082,8490,0
MIMAT0004602,443586,0
MIMAT0003497,712,0
MIMAT0000255,60823,0
MIMAT0000751,8029,0
MIMAT0004983,5793,0
MIMAT0000367,31703,0
MIMAT0001638,31703,0
MIMAT0000661,36314,0
MIMAT0015022,5743,0
MIMAT0000254,5311,0
MIMAT0003322,16741,0
MIMAT0000081,47725,0
MIMAT0001052,443586,0
MIMAT0000827,60700,0
MIMAT0000236,3496,0
MIMAT0000217,3385,0
MIMAT0001781,4946,0
MIMAT0000243,8490,0
MIMAT0003457,60750,0
MIMAT0000891,9444,0
MIMAT0000090,2662,0
MIMAT0006588,60700,0
MIMAT0000528,444732,0
MIMAT0000131,442428,0
MIMAT0000062,445580,0
MIMAT0004505,5310940,0
MIMAT0002854,13095,0
MIMAT0000881,2336,0
MIMAT0000255,444795,0
MIMAT0000208,60750,0
MIMAT0002810,5280896,0
MIMAT0000066,444732,0
MIMAT0004948,3385,0
MIMAT0000516,60852,0
MIMAT0000266,6440495,0
MIMAT0004773,445154,0
MIMAT0004650,23973,0
MIMAT0004662,442428,0
MIMAT0000783,8490,0
MIMAT0019756,89594,0
MIMAT0001619,3385,0
MIMAT0000850,16132265,0
MIMAT0000440,54670067,0
MIMAT0001339,3779,0
MIMAT0000278,2375,0
MIMAT0000252,10621,0
MIMAT0001424,31703,0
MIMAT0000568,2662,0
MIMAT0000085,443586,0
MIMAT0000318,5280343,0
MIMAT0000131,36462,0
MIMAT0000804,3385,0
MIMAT0000088,60750,0
MIMAT0003320,448537,0
MIMAT0005633,31703,0
MIMAT0000068,12967,0
MIMAT0000551,97226,0
MIMAT0000070,445639,0
MIMAT0000417,10621,0
MIMAT0000075,443586,0
MIMAT0000145,712,0
MIMAT0001092,119307,0
MIMAT0000890,5311,0
MIMAT0001549,14888,0
MIMAT0014048,5743,0
MIMAT0000251,5280795,0
MIMAT0001877,451668,0
MIMAT0000892,3385,0
MIMAT0000518,3121,0
MIMAT0000420,446220,0
MIMAT0000072,443586,0
MIMAT0000424,16741,0
MIMAT0001538,5310940,0
MIMAT0004533,31401,0
MIMAT0003291,3385,0
MIMAT0005442,54670067,0
MIMAT0000090,5793,0
MIMAT0000649,74483,0
MIMAT0004679,5757,0
MIMAT0003213,10621,0
MIMAT0004933,5743,0
MIMAT0000257,108065,0
MIMAT0000244,210332,0
MIMAT0000097,31703,0
MIMAT0000168,74483,0
MIMAT0018975,5311,0
MIMAT0005850,162282,0
MIMAT0000427,6440495,0
MIMAT0000318,210332,0
MIMAT0001781,5943,0
MIMAT0001837,3229,0
MIMAT0000563,8490,0
MIMAT0000269,8490,0
MIMAT0000875,119307,0
MIMAT0000298,443586,0
MIMAT0000227,702,0
MIMAT0000455,210332,0
MIMAT0000541,5311,0
MIMAT0000278,5281929,0
MIMAT0003282,5311,0
MIMAT0000386,5280795,0
MIMAT0000538,119307,0
MIMAT0004557,3229,0
MIMAT0007892,13090,0
MIMAT0003184,13092,0
MIMAT0004814,119307,0
MIMAT0003885,5743,0
MIMAT0018071,443586,0
MIMAT0000081,4946,0
MIMAT0000427,445434,0
MIMAT0000755,16078949,0
MIMAT0004616,3385,0
MIMAT0000720,5288826,0
MIMAT0000521,119307,0
MIMAT0000256,6623,0
MIMAT0017983,5994,0
MIMAT0000083,97226,0
MIMAT0000270,210332,0
MIMAT0002835,3229,0
MIMAT0000872,6623,0
MIMAT0003130,5757,0
MIMAT0000428,969516,0
MIMAT0000253,5280896,0
MIMAT0000537,119307,0
MIMAT0000646,13089,0
MIMAT0000259,31703,0
MIMAT0004876,6623,0
MIMAT0000987,3779,0
MIMAT0000527,14888,0
MIMAT0001827,60823,0
MIMAT0002055,5310940,0
MIMAT0000381,5757,0
MIMAT0004533,5757,0
MIMAT0000065,31401,0
MIMAT0004614,119307,0
MIMAT0000090,89594,0
MIMAT0000064,2733526,0
MIMAT0000647,3385,0
MIMAT0004522,3385,0
MIMAT0000242,5757,0
MIMAT0000143,3385,0
MIMAT0003308,8490,0
MIMAT0000092,4212,0
MIMAT0004602,210332,0
MIMAT0000063,5280896,0
MIMAT0000437,47725,0
MIMAT0000025,5793,0
MIMAT0004926,5280453,0
MIMAT0002877,60750,0
MIMAT0000075,74483,0
MIMAT0000610,6410,0
MIMAT0005460,60750,0
MIMAT0000755,446220,0
MIMAT0003312,3385,0
MIMAT0004524,10621,0
MIMAT0000451,2733526,0
MIMAT0004188,5793,0
MIMAT0002816,5865,0
MIMAT0004643,10635,0
MIMAT0005922,969516,0
MIMAT0004560,60823,0
MIMAT0000385,969516,0
MIMAT0000069,3496,0
MIMAT0000794,216239,0
MIMAT0000248,14888,0
MIMAT0000515,3229,0
MIMAT0003330,60700,0
MIMAT0000257,8490,0
MIMAT0000865,448537,0
MIMAT0000689,5793,0
MIMAT0000417,14888,0
MIMAT0003269,3385,0
MIMAT0000278,444795,0
MIMAT0000255,10635,0
MIMAT0003479,1674,0
MIMAT0018361,5793,0
MIMAT0003478,210332,0
MIMAT0003885,444732,0
MIMAT0000650,8490,0
MIMAT0002111,445580,0
MIMAT0003478,31703,0
MIMAT0000420,5743,0
MIMAT0003301,31703,0
MIMAT0000417,5311,0
MIMAT0005456,445154,0
MIMAT0000890,54680783,0
MIMAT0000082,60852,0
MIMAT0000382,89594,0
MIMAT0000227,5793,0
MIMAT0000123,23973,0
MIMAT0003171,5757,0
MIMAT0003478,5757,0
MIMAT0000257,107985,0
MIMAT0004233,712,0
MIMAT0004879,3496,0
MIMAT0000518,5280961,0
MIMAT0000222,2375,0
MIMAT0000733,108065,0
MIMAT0018982,5280896,0
MIMAT0005625,445580,0
MIMAT0000422,5283344,0
MIMAT0000764,444254,0
MIMAT0000795,5793,0
MIMAT0004546,6410,0
MIMAT0000064,4158,0
MIMAT0000582,10621,0
MIMAT0000823,8490,0
MIMAT0000563,6036,0
MIMAT0000246,444732,0
MIMAT0003119,24360,0
MIMAT0005339,47318,0
MIMAT0000432,1983,0
MIMAT0004672,60823,0
MIMAT0004623,3385,0
MIMAT0000435,60823,0
MIMAT0000796,16741,0
MIMAT0000777,47725,0
MIMAT0001081,8490,0
MIMAT0005583,451668,0
MIMAT0004882,3385,0
MIMAT0014817,8029,0
MIMAT0004916,97226,0
MIMAT0000756,3496,0
MIMAT0004702,119307,0
MIMAT0005633,5793,0
MIMAT0000755,448537,0
MIMAT0000221,108065,0
MIMAT0005442,5359268,0
MIMAT0000099,9064,0
MIMAT0004748,5281004,0
MIMAT0000843,47725,0
MIMAT0000855,3779,0
MIMAT0003487,444732,0
MIMAT0000232,3385,0
MIMAT0000096,8490,0
MIMAT0004616,6279,0
MIMAT0004588,47725,0
MIMAT0002839,210332,0
MIMAT0002877,3220,0
MIMAT0000423,72304,0
MIMAT0000682,5793,0
MIMAT0000090,15625,0
MIMAT0000718,442428,0
MIMAT0003888,712,0
MIMAT0000795,60750,0
MIMAT0000520,241,0
MIMAT0004810,3385,0
MIMAT0000131,74483,0
MIMAT0000736,60823,0
MIMAT0000872,5283344,0
MIMAT0000437,5743,0
MIMAT0002177,5757,0
MIMAT0003728,712,0
MIMAT0000264,5394,0
MIMAT0004702,3220,0
MIMAT0019963,3779,0
MIMAT0004591,5311,0
MIMAT0000843,702,0
MIMAT0000243,145858,0
MIMAT0000728,23973,0
MIMAT0002061,210332,0
MIMAT0000783,31703,0
MIMAT0001021,442428,0
MIMAT0000068,5793,0
MIMAT0004930,5743,0
MIMAT0000426,10621,0
MIMAT0004531,444732,0
MIMAT0000663,969516,0
MIMAT0003337,1983,0
MIMAT0000646,442428,0
MIMAT0000158,5280343,0
MIMAT0000541,74483,0
MIMAT0001866,119307,0
MIMAT0000826,9064,0
MIMAT0002845,5281004,0
MIMAT0000214,5281004,0
MIMAT0000426,31703,0
MIMAT0012735,210332,0
MIMAT0000419,108065,0
MIMAT0000648,89594,0
MIMAT0003163,74483,0
MIMAT0000455,5743,0
MIMAT0003728,60750,0
MIMAT0000516,5359268,0
MIMAT0000885,3652,0
MIMAT0000075,6410,0
MIMAT0000579,2733526,0
MIMAT0000255,3229,0
MIMAT0004503,5865,0
MIMAT0012823,4095,0
MIMAT0000102,448537,0
MIMAT0000073,15625,0
MIMAT0000152,6410,0
MIMAT0000573,5757,0
MIMAT0004284,5394,0
MIMAT0000251,6410,0
MIMAT0000876,5994,0
MIMAT0002061,443586,0
MIMAT0000527,10621,0
MIMAT0000423,448537,0
MIMAT0000257,5280453,0
MIMAT0005881,97226,0
MIMAT0004602,3385,0
MIMAT0003728,443586,0
MIMAT0003291,36462,0
MIMAT0004767,712,0
MIMAT0000280,16078949,0
MIMAT0000236,16741,0
MIMAT0003893,712,0
MIMAT0000813,6410,0
MIMAT0000235,16132265,0
MIMAT0002839,14888,0
MIMAT0000518,6410,0
MIMAT0005844,3229,0
MIMAT0001537,446220,0
MIMAT0000873,3779,0
MIMAT0000440,5281004,0
MIMAT0003338,3496,0
MIMAT0000376,114900,0
MIMAT0000093,47725,0
MIMAT0000068,60750,0
MIMAT0000069,6036,0
MIMAT0000692,448537,0
MIMAT0000799,60750,0
MIMAT0000429,2336,0
MIMAT0001420,444732,0
MIMAT0002874,445154,0
MIMAT0003769,444795,0
MIMAT0000073,5311,0
MIMAT0003220,60750,0
MIMAT0000617,443586,0
MIMAT0000461,12967,0
MIMAT0003500,5283344,0
MIMAT0004616,5281004,0
MIMAT0004981,10621,0
MIMAT0001827,5310940,0
MIMAT0002867,5280795,0
MIMAT0019733,5793,0
MIMAT0004610,3385,0
MIMAT0000259,5283344,0
MIMAT0000062,2375,0
MIMAT0004896,5994,0
MIMAT0004550,9064,0
MIMAT0000450,6001,0
MIMAT0000414,60838,0
MIMAT0000775,145858,0
MIMAT0000085,5757,0
MIMAT0003731,107985,0
MIMAT0004810,6410,0
MIMAT0004676,443586,0
MIMAT0000649,2336,0
MIMAT0000438,5743,0
MIMAT0000776,443586,0
MIMAT0000442,969516,0
MIMAT0000538,6623,0
MIMAT0000548,5743,0
MIMAT0001021,5280453,0
MIMAT0000804,5994,0
MIMAT0000257,4946,0
MIMAT0000376,3779,0
MIMAT0002107,36462,0
MIMAT0000736,3385,0
MIMAT0005595,451668,0
MIMAT0015026,47318,0
MIMAT0000238,5793,0
MIMAT0000514,6410,0
MIMAT0000423,445154,0
MIMAT0005572,6410,0
MIMAT0004719,60823,0
MIMAT0000419,97226,0
MIMAT0005933,5793,0
MIMAT0000445,74483,0
MIMAT0004930,712,0
MIMAT0000067,5743,0
MIMAT0000747,119307,0
MIMAT0004616,6440495,0
MIMAT0000666,5793,0
MIMAT0004542,3385,0
MIMAT0000748,5288826,0
MIMAT0003165,5743,0
MIMAT0000085,24360,0
MIMAT0026473,6036,0
MIMAT0000254,89594,0
MIMAT0000267,3229,0
MIMAT0000086,74483,0
MIMAT0000243,97226,0
MIMAT0000661,5743,0
MIMAT0000254,74483,0
MIMAT0000429,5793,0
MIMAT0000273,444732,0
MIMAT0000555,8029,0
MIMAT0000124,969516,0
MIMAT0002877,969516,0
MIMAT0000530,10635,0
MIMAT0000070,5280896,0
MIMAT0001545,5793,0
MIMAT0000562,15625,0
MIMAT0001052,3385,0
MIMAT0000099,216239,0
MIMAT0004650,108065,0
MIMAT0000422,5280343,0
MIMAT0000279,31703,0
MIMAT0001541,60823,0
MIMAT0000414,89594,0
MIMAT0000419,444732,0
MIMAT0000719,3385,0
MIMAT0000650,123596,0
MIMAT0003338,210332,0
MIMAT0002842,5284373,0
MIMAT0000720,12967,0
MIMAT0000817,10635,0
MIMAT0004938,5743,0
MIMAT0003321,3385,0
MIMAT0000062,5222465,0
MIMAT0000416,5280343,0
MIMAT0003333,36314,0
MIMAT0004901,3229,0
MIMAT0004877,444732,0
MIMAT0000820,445858,0
MIMAT0000646,23973,0
MIMAT0002827,444732,0
MIMAT0001413,6089,0
MIMAT0003285,444732,0
MIMAT0000442,443586,0
MIMAT0000232,3779,0
MIMAT0004612,712,0
MIMAT0019765,443586,0
MIMAT0005850,36462,0
MIMAT0004852,12967,0
MIMAT0000093,444795,0
MIMAT0003256,4624,0
MIMAT0000728,3220,0
MIMAT0000570,12967,0
MIMAT0000754,74483,0
MIMAT0000535,712,0
MIMAT0000693,969516,0
MIMAT0005576,8490,0
MIMAT0004504,712,0
MIMAT0000442,3386,0
MIMAT0004888,6036,0
MIMAT0003239,5793,0
MIMAT0001863,10635,0
MIMAT0000529,9804992,0
MIMAT0005322,210332,0
MIMAT0000454,443586,0
MIMAT0002816,5743,0
MIMAT0000542,15625,0
MIMAT0000255,5793,0
MIMAT0000061,443586,0
MIMAT0000655,241,0
MIMAT0000423,5816,0
MIMAT0000891,5790,0
MIMAT0001080,2236,0
MIMAT0000612,60823,0
MIMAT0002873,969516,0
MIMAT0004933,14888,0
MIMAT0004692,446220,0
MIMAT0003180,10621,0
MIMAT0004888,9064,0
MIMAT0003455,444732,0
MIMAT0000069,36462,0
MIMAT0003130,41867,0
MIMAT0015037,14888,0
MIMAT0000680,60823,0
MIMAT0004631,3652,0
MIMAT0000069,210332,0
MIMAT0000814,210332,0
MIMAT0001823,6440495,0
MIMAT0003380,15625,0
MIMAT0004233,5288826,0
MIMAT0004621,210332,0
MIMAT0000664,3385,0
MIMAT0000739,448537,0
MIMAT0000537,712,0
MIMAT0000064,23973,0
MIMAT0000546,5743,0
MIMAT0000523,5757,0
MIMAT0000220,5394,0
MIMAT0000565,3385,0
MIMAT0000533,6410,0
MIMAT0001805,1832,0
MIMAT0003752,3779,0
MIMAT0007892,12967,0
MIMAT0000540,9064,0
MIMAT0000266,5281004,0
MIMAT0004876,2236,0
MIMAT0000426,15625,0
MIMAT0000665,445580,0
MIMAT0001809,5281614,0
MIMAT0003303,2336,0
MIMAT0004604,8490,0
MIMAT0000736,74483,0
MIMAT0000270,123596,0
MIMAT0009834,5793,0
MIMAT0000072,5793,0
MIMAT0001076,3385,0
MIMAT0000518,444795,0
MIMAT0003453,16132265,0
MIMAT0000728,89594,0
MIMAT0000898,451668,0
MIMAT0001867,5793,0
MIMAT0005880,5311,0
MIMAT0005444,9064,0
MIMAT0000417,60838,0
MIMAT0000076,5280445,0
MIMAT0000451,60750,0
MIMAT0000827,210332,0
MIMAT0000715,702,0
MIMAT0000069,241,0
MIMAT0002850,8490,0
MIMAT0000430,216239,0
MIMAT0004810,8029,0
MIMAT0003780,31703,0
MIMAT0000104,241,0
MIMAT0000825,3779,0
MIMAT0001541,12967,0
MIMAT0000755,216239,0
MIMAT0004929,15625,0
MIMAT0003378,8490,0
MIMAT0000872,9064,0
MIMAT0000099,12967,0
MIMAT0001536,31401,0
MIMAT0003306,8490,0
MIMAT0000210,123631,0
MIMAT0000726,210332,0
MIMAT0000220,8490,0
MIMAT0000808,8490,0
MIMAT0000440,443586,0
MIMAT0000524,969516,0
MIMAT0001079,5281004,0
MIMAT0000437,5329102,0
MIMAT0000626,60750,0
MIMAT0000386,13089,0
MIMAT0000802,14888,0
MIMAT0000250,969516,0
MIMAT0000198,97226,0
MIMAT0000521,5283344,0
MIMAT0026473,3229,0
MIMAT0000682,16132265,0
MIMAT0000099,443586,0
MIMAT0000245,60823,0
MIMAT0000617,12967,0
MIMAT0000449,2375,0
MIMAT0005922,10621,0
MIMAT0003888,119307,0
MIMAT0000139,445858,0
MIMAT0003727,3229,0
MIMAT0000760,448537,0
MIMAT0000077,216239,0
MIMAT0001536,969516,0
MIMAT0000414,8490,0
MIMAT0001271,5793,0
MIMAT0000842,443586,0
MIMAT0000755,712,0
MIMAT0000510,31401,0
MIMAT0000376,6440495,0
MIMAT0005933,3345,0
MIMAT0000648,107985,0
MIMAT0004616,443586,0
MIMAT0000571,14888,0
MIMAT0000256,445858,0
MIMAT0000246,16741,0
MIMAT0000682,3229,0
MIMAT0000860,5281614,0
MIMAT0002878,54670067,0
MIMAT0000025,31703,0
MIMAT0004623,5757,0
MIMAT0005456,210332,0
MIMAT0003945,6440495,0
MIMAT0003232,444795,0
MIMAT0000140,5394,0
MIMAT0003880,5793,0
MIMAT0004567,6036,0
MIMAT0003164,47289,0
MIMAT0005853,444795,0
MIMAT0000424,443586,0
MIMAT0000746,446220,0
MIMAT0000196,60750,0
MIMAT0000099,6410,0
MIMAT0000792,210332,0
MIMAT0000890,10635,0
MIMAT0000066,6623,0
MIMAT0000080,3229,0
MIMAT0004954,451668,0
MIMAT0001821,54670067,0
MIMAT0003308,712,0
MIMAT0005593,448537,0
MIMAT0002890,31703,0
MIMAT0002177,93004,0
MIMAT0000278,5280453,0
MIMAT0000263,443586,0
MIMAT0000100,5329102,0
MIMAT0007892,5281004,0
MIMAT0000124,1983,0
MIMAT0001629,443586,0
MIMAT0000765,3121,0
MIMAT0017950,9804992,0
MIMAT0000803,5281004,0
MIMAT0000220,444732,0
MIMAT0005987,5743,0
MIMAT0004782,31703,0
MIMAT0003199,5311,0
MIMAT0000454,3220,0
MIMAT0001541,8490,0
MIMAT0003379,6410,0
MIMAT0000535,14888,0
MIMAT0002856,10621,0
MIMAT0015120,3229,0
MIMAT0003728,107985,0
MIMAT0000138,47725,0
MIMAT0000219,14888,0
MIMAT0004238,72304,0
MIMAT0003308,16078949,0
MIMAT0005278,712,0
MIMAT0000126,36462,0
MIMAT0004588,6036,0
MIMAT0006584,5280896,0
MIMAT0000883,23973,0
MIMAT0002834,148124,0
MIMAT0003290,5352624,0
MIMAT0000423,445858,0
MIMAT0000263,3385,0
MIMAT0004546,3385,0
MIMAT0005898,14888,0
MIMAT0002881,119307,0
MIMAT0018179,89594,0
MIMAT0000748,712,0
MIMAT0000123,5281004,0
MIMAT0023635,3779,0
MIMAT0014990,2375,0
MIMAT0000255,5743,0
MIMAT0000820,444732,0
MIMAT0000420,702,0
MIMAT0000165,3385,0
MIMAT0000419,12967,0
MIMAT0000097,969516,0
MIMAT0000673,445154,0
MIMAT0004676,702,0
MIMAT0000427,443586,0
MIMAT0000867,5943,0
MIMAT0001840,31703,0
MIMAT0000439,3779,0
MIMAT0001638,5743,0
MIMAT0004669,448537,0
MIMAT0001632,702,0
MIMAT0000850,210332,0
MIMAT0004775,448537,0
MIMAT0004616,5757,0
MIMAT0003326,119307,0
MIMAT0000263,4946,0
MIMAT0000123,4946,0
MIMAT0004773,31101,0
MIMAT0003478,60750,0
MIMAT0011448,444732,0
MIMAT0003281,15625,0
MIMAT0000427,8029,0
MIMAT0000786,210332,0
MIMAT0000145,5743,0
MIMAT0006764,712,0
MIMAT0000677,2375,0
MIMAT0000851,5288826,0
MIMAT0002882,443586,0
MIMAT0000519,5311,0
MIMAT0000661,2236,0
MIMAT0001045,74483,0
MIMAT0002822,3385,0
MIMAT0000684,210332,0
MIMAT0000447,8490,0
MIMAT0000275,23973,0
MIMAT0000067,5311,0
MIMAT0000151,3385,0
MIMAT0000561,60750,0
MIMAT0001339,5281004,0
MIMAT0001638,9444,0
MIMAT0004877,5359268,0
MIMAT0000422,5281004,0
MIMAT0000798,3385,0
MIMAT0000097,60750,0
MIMAT0000155,5793,0
MIMAT0004895,16078949,0
MIMAT0001631,60823,0
MIMAT0000423,5757,0
MIMAT0000065,60823,0
MIMAT0000717,443586,0
MIMAT0003189,14888,0
MIMAT0000704,5394,0
MIMAT0000748,5281614,0
MIMAT0000280,442428,0
MIMAT0001784,5793,0
MIMAT0000898,712,0
MIMAT0000650,4624,0
MIMAT0000561,12967,0
MIMAT0000385,89594,0
MIMAT0002889,5743,0
MIMAT0015026,702,0
MIMAT0000134,10621,0
MIMAT0005880,4158,0
MIMAT0001638,42113,0
MIMAT0003467,443586,0
MIMAT0000138,445580,0
MIMAT0000872,47725,0
MIMAT0003163,6410,0
MIMAT0000081,2733526,0
MIMAT0004897,444732,0
MIMAT0003130,3028194,0
MIMAT0000537,444254,0
MIMAT0015051,74483,0
MIMAT0002061,3385,0
MIMAT0000710,969516,0
MIMAT0001080,9444,0
MIMAT0018185,702,0
MIMAT0000084,5790,0
MIMAT0000100,108065,0
MIMAT0003479,97226,0
MIMAT0000427,14888,0
MIMAT0000442,5790,0
MIMAT0000432,444732,0
MIMAT0000823,21633059,0
MIMAT0000068,5943,0
MIMAT0000425,14888,0
MIMAT0000431,5318517,0
MIMAT0000873,1832,0
MIMAT0000983,60700,0
MIMAT0000068,107985,0
MIMAT0000589,8490,0
MIMAT0000644,3028194,0
MIMAT0000538,145858,0
MIMAT0000136,443586,0
MIMAT0003337,119307,0
MIMAT0001831,31703,0
MIMAT0003496,448537,0
MIMAT0000566,6410,0
MIMAT0000368,702,0
MIMAT0000075,3229,0
MIMAT0005595,14888,0
MIMAT0003189,15625,0
MIMAT0000758,712,0
MIMAT0004825,4158,0
MIMAT0000612,448537,0
MIMAT0000555,97226,0
MIMAT0003478,3220,0
MIMAT0000724,969516,0
MIMAT0000415,54670067,0
MIMAT0003379,73581,0
MIMAT0000416,5329102,0
MIMAT0003480,5311,0
MIMAT0003890,74483,0
MIMAT0004558,443586,0
MIMAT0000793,210332,0
MIMAT0001341,5281004,0
MIMAT0000381,5793,0
MIMAT0005444,47725,0
MIMAT0000772,6410,0
MIMAT0009977,210332,0
MIMAT0000254,119307,0
MIMAT0000677,3385,0
MIMAT0002820,74483,0
MIMAT0004552,3385,0
MIMAT0000423,5311,0
MIMAT0000885,5757,0
MIMAT0000861,12967,0
MIMAT0000555,5757,0
MIMAT0003880,3779,0
MIMAT0000099,60700,0
MIMAT0000510,15625,0
MIMAT0000087,5793,0
MIMAT0000078,446220,0
MIMAT0000155,74483,0
MIMAT0000076,145858,0
MIMAT0000067,442428,0
MIMAT0003409,3385,0
MIMAT0011432,5994,0
MIMAT0012823,210332,0
MIMAT0000831,23973,0
MIMAT0000062,5743,0
MIMAT0000752,31101,0
MIMAT0000651,5743,0
